date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:02	141/141	---M-Z	200	added ('OK')	text/plain	etag:%22%22	https://www.haphan.com/robots.txt		(from )
22:34:02	55128/55128	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/	D:/Code/mrthinh/www.haphan.com/index.html	(from )
22:34:03	1383/1383	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/favicon.png	D:/Code/mrthinh/www.haphan.com/images/favicon.png	(from https://www.haphan.com/)
22:34:04	140942/140942	---M-Z	200	added ('OK')	text/css	etag:%22%22	https://www.haphan.com/css/bootstrap.min.css	D:/Code/mrthinh/www.haphan.com/css/bootstrap.min.css	(from https://www.haphan.com/)
22:34:04	17390/17390	---M-Z	200	added ('OK')	text/css	etag:%22%22	https://www.haphan.com/css/jquery.fancybox.css	D:/Code/mrthinh/www.haphan.com/css/jquery.fancybox.css	(from https://www.haphan.com/)
22:34:04	196534/196534	---M-Z	200	added ('OK')	text/css	etag:%22%22	https://www.haphan.com/css/style.css	D:/Code/mrthinh/www.haphan.com/css/style.css	(from https://www.haphan.com/)
22:34:05	1518/1518	---M-Z	200	added ('OK')	text/css	etag:%22%22	https://www.haphan.com/css/other.css	D:/Code/mrthinh/www.haphan.com/css/other.css	(from https://www.haphan.com/)
22:34:05	1958/1958	---M-Z	200	added ('OK')	text/css	etag:%22%22	https://www.haphan.com/js/gritter/css/jquery.gritter.css	D:/Code/mrthinh/www.haphan.com/js/gritter/css/jquery.gritter.css	(from https://www.haphan.com/)
22:34:05	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2020%20Dec%202024%2015:34:05%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/Code/mrthinh/www.googletagmanager.com/gtm.65445.delayed	(from https://www.haphan.com/)
22:34:06	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22%22	https://www.haphan.com/images/loading.gif	D:/Code/mrthinh/www.haphan.com/images/loading.gif	(from https://www.haphan.com/)
22:34:06	33184/33184	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/images/logo.jpg	D:/Code/mrthinh/www.haphan.com/images/logo.jpg	(from https://www.haphan.com/)
22:34:07	134519/134519	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/Certification/01422019034232864_71.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/Certification/01422019034232864_71.jpg	(from https://www.haphan.com/)
22:34:08	2004/2004	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/phone2x.png	D:/Code/mrthinh/www.haphan.com/images/phone2x.png	(from https://www.haphan.com/)
22:34:08	1827/1827	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/phone2xa.png	D:/Code/mrthinh/www.haphan.com/images/phone2xa.png	(from https://www.haphan.com/)
22:34:08	2081/2081	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/home@2x.png	D:/Code/mrthinh/www.haphan.com/images/home@2x.png	(from https://www.haphan.com/)
22:34:09	1873/1873	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/home@2xa.png	D:/Code/mrthinh/www.haphan.com/images/home@2xa.png	(from https://www.haphan.com/)
22:34:10	32418/32418	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/AboutUs	D:/Code/mrthinh/www.haphan.com/AboutUs.html	(from https://www.haphan.com/)
22:34:11	97395/97395	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product	D:/Code/mrthinh/www.haphan.com/Product.html	(from https://www.haphan.com/)
22:34:13	61731/61731	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/3344/san-pham-moi	D:/Code/mrthinh/www.haphan.com/Product/3344/san-pham-moi.html	(from https://www.haphan.com/)
22:34:14	63056/63056	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2310/may-in-ma-vach	D:/Code/mrthinh/www.haphan.com/Product/2310/may-in-ma-vach.html	(from https://www.haphan.com/)
22:34:14	62909/62909	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2311/may-quet-ma-vach	D:/Code/mrthinh/www.haphan.com/Product/2311/may-quet-ma-vach.html	(from https://www.haphan.com/)
22:34:15	62720/62720	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2312/thiet-bi-kiem-kho	D:/Code/mrthinh/www.haphan.com/Product/2312/thiet-bi-kiem-kho.html	(from https://www.haphan.com/)
22:34:15	62489/62489	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/7361/man-hinh-hien-thi-thong-minh	D:/Code/mrthinh/www.haphan.com/Product/7361/man-hinh-hien-thi-thong-minh.html	(from https://www.haphan.com/)
22:34:16	62557/62557	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2313/thiet-bi-rfid	D:/Code/mrthinh/www.haphan.com/Product/2313/thiet-bi-rfid.html	(from https://www.haphan.com/)
22:34:16	62112/62112	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/5350/dau-in-ma-vach	D:/Code/mrthinh/www.haphan.com/Product/5350/dau-in-ma-vach.html	(from https://www.haphan.com/)
22:34:18	61402/61402	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2314/ribbon-label	D:/Code/mrthinh/www.haphan.com/Product/2314/ribbon-label.html	(from https://www.haphan.com/)
22:34:18	55987/55987	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/2315/phan-mem-in-ma-vach	D:/Code/mrthinh/www.haphan.com/Product/2315/phan-mem-in-ma-vach.html	(from https://www.haphan.com/)
22:34:20	52522/52522	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/7379/dau-doc-nfc	D:/Code/mrthinh/www.haphan.com/Product/7379/dau-doc-nfc.html	(from https://www.haphan.com/)
22:34:24	53763/53763	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/7369/giai-phap-cua-ha-phan	D:/Code/mrthinh/www.haphan.com/Product/7369/giai-phap-cua-ha-phan.html	(from https://www.haphan.com/)
22:34:24	54561/54561	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Product/4348/tem-nhan-decal-mau	D:/Code/mrthinh/www.haphan.com/Product/4348/tem-nhan-decal-mau.html	(from https://www.haphan.com/)
22:34:25	24347/24347	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Solution	D:/Code/mrthinh/www.haphan.com/Solution.html	(from https://www.haphan.com/)
22:34:25	48861/48861	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/WarrantyCenter	D:/Code/mrthinh/www.haphan.com/WarrantyCenter.html	(from https://www.haphan.com/)
22:34:26	28579/28579	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/FAQ	D:/Code/mrthinh/www.haphan.com/FAQ.html	(from https://www.haphan.com/)
22:34:28	33262/33262	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Download	D:/Code/mrthinh/www.haphan.com/Download.html	(from https://www.haphan.com/)
22:34:29	151/151	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22%22	https://www.haphan.com/News	D:/Code/mrthinh/www.haphan.com/News.20.delayed	(from https://www.haphan.com/)
22:34:30	52991/52991	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/Recruitment	D:/Code/mrthinh/www.haphan.com/Recruitment.html	(from https://www.haphan.com/)
22:34:30	1233/1233	---M--	403	error ('Forbidden')	text/html	etag:%22%22	https://www.haphan.com/News/	D:/Code/mrthinh/www.haphan.com/News/index.html	(from https://www.haphan.com/)
22:34:30	26338/26338	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ContactUs	D:/Code/mrthinh/www.haphan.com/ContactUs.html	(from https://www.haphan.com/)
22:34:33	663290/663290	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/banner/10142024101450524_8.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/banner/10142024101450524_8.png	(from https://www.haphan.com/)
22:34:39	633112/633112	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/banner/18252024022549823_61.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/banner/18252024022549823_61.png	(from https://www.haphan.com/)
22:34:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	etag:%22%22	https://www.haphan.com/chrome-extension://bpggmmljdiliancllaapiggllnkbjocb/logo/48.png	D:/Code/mrthinh/www.haphan.com/chrome-extension_/bpggmmljdiliancllaapiggllnkbjocb/logo/48.27.delayed	(from https://www.haphan.com/)
22:34:47	41967/41967	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39934/may-in-ma-vach	D:/Code/mrthinh/www.haphan.com/ProductDetail/39934/may-in-ma-vach.html	(from https://www.haphan.com/)
22:34:47	95585/95585	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/may-in-ma-vach_98.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/may-in-ma-vach_98.jpg	(from https://www.haphan.com/)
22:34:49	1906/1906	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/fill@2xa.png	D:/Code/mrthinh/www.haphan.com/images/fill@2xa.png	(from https://www.haphan.com/)
22:34:50	41953/41953	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39935/may-quet-ma-vach	D:/Code/mrthinh/www.haphan.com/ProductDetail/39935/may-quet-ma-vach.html	(from https://www.haphan.com/)
22:34:50	91031/91031	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/may-quet-ma-vach_25.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/may-quet-ma-vach_25.jpg	(from https://www.haphan.com/)
22:34:51	5697161/5697161	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/banner/24332023013351521_41.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/banner/24332023013351521_41.png	(from https://www.haphan.com/)
22:34:52	41995/41995	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39936/thiet-bi-kiem-kho	D:/Code/mrthinh/www.haphan.com/ProductDetail/39936/thiet-bi-kiem-kho.html	(from https://www.haphan.com/)
22:34:52	103466/103466	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/thiet-bi-kiem-kho_71.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/thiet-bi-kiem-kho_71.jpg	(from https://www.haphan.com/)
22:34:53	41904/41904	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39943/muc-in-decal	D:/Code/mrthinh/www.haphan.com/ProductDetail/39943/muc-in-decal.html	(from https://www.haphan.com/)
22:34:53	85641/85641	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/muc-in-decal_31.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/muc-in-decal_31.jpg	(from https://www.haphan.com/)
22:34:54	41898/41898	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39944/decal-mau	D:/Code/mrthinh/www.haphan.com/ProductDetail/39944/decal-mau.html	(from https://www.haphan.com/)
22:34:55	94712/94712	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/tem-nhan-decal-mau_6.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/tem-nhan-decal-mau_6.jpg	(from https://www.haphan.com/)
22:34:55	41920/41920	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/ProductDetail/39939/phan-mem	D:/Code/mrthinh/www.haphan.com/ProductDetail/39939/phan-mem.html	(from https://www.haphan.com/)
22:34:56	92597/92597	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/San-Pham/phan-mem-thiet-ke-ma-vach_31.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/San-Pham/phan-mem-thiet-ke-ma-vach_31.jpg	(from https://www.haphan.com/)
22:34:56	686424/686424	---MC-	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/LoadData/LoadImage.aspx?width=695&height=396&image=/Upload/Content/introduction/28412021094158237_83.png	D:/Code/mrthinh/www.haphan.com/LoadData/28412021094158237_83b709.png	(from https://www.haphan.com/)
22:34:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	etag:%22%22	https://www.haphan.com/chrome-extension://bpggmmljdiliancllaapiggllnkbjocb/logo/16.png	D:/Code/mrthinh/www.haphan.com/chrome-extension_/bpggmmljdiliancllaapiggllnkbjocb/logo/16.36.delayed	(from https://www.haphan.com/)
22:34:57	111750/111750	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11422024094235358_54.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11422024094235358_54.png	(from https://www.haphan.com/)
22:34:58	832552/832552	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/06382023103845661_89.PNG	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/06382023103845661_89.png	(from https://www.haphan.com/)
22:34:58	186742/186742	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11432024094316887_55.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11432024094316887_55.png	(from https://www.haphan.com/)
22:34:59	83172/83172	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11422024094256001_56.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11422024094256001_56.png	(from https://www.haphan.com/)
22:34:59	70451/70451	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11432024094327622_98.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11432024094327622_98.png	(from https://www.haphan.com/)
22:34:59	130688/130688	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11432024094306929_49.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11432024094306929_49.png	(from https://www.haphan.com/)
22:35:03	138494/138494	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11472024094710346_67.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11472024094710346_67.png	(from https://www.haphan.com/)
22:35:03	54986/54986	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11432024094336095_24.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11432024094336095_24.png	(from https://www.haphan.com/)
22:35:04	187307/187307	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/11452024094538005_47.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/11452024094538005_47.png	(from https://www.haphan.com/)
22:35:05	43109/43109	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/1408202081835_75.PNG	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/1408202081835_75.png	(from https://www.haphan.com/)
22:35:06	11479322/11479322	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/banner/18252024022502570_76.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/banner/18252024022502570_76.png	(from https://www.haphan.com/)
22:35:06	170786/170786	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/05492022084922830_16.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/05492022084922830_16.png	(from https://www.haphan.com/)
22:35:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	etag:%22%22	https://www.haphan.com/zebra.com	D:/Code/mrthinh/www.haphan.com/zebra.43.delayed	(from https://www.haphan.com/)
22:35:10	40023/40023	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22242019092411853_78.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22242019092411853_78.png	(from https://www.haphan.com/)
22:35:10	168886/168886	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22222019092241301_85.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22222019092241301_85.png	(from https://www.haphan.com/)
22:35:10	33333/33333	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/10052022110546228_71.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/10052022110546228_71.png	(from https://www.haphan.com/)
22:35:10	60314/60314	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/10212024102142365_81.jpeg	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/10212024102142365_81.jpg	(from https://www.haphan.com/)
22:35:11	526420/526420	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Supplier-Certification/07552023105537094_4.PNG	D:/Code/mrthinh/www.haphan.com/Upload/Content/Supplier-Certification/07552023105537094_4.png	(from https://www.haphan.com/)
22:35:11	52517/52517	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22222019092227151_39.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22222019092227151_39.png	(from https://www.haphan.com/)
22:35:11	67580/67580	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22202019092042452_34.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22202019092042452_34.png	(from https://www.haphan.com/)
22:35:12	84518/84518	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22192019091942925_5.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22192019091942925_5.png	(from https://www.haphan.com/)
22:35:12	5753/5753	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/3008202294237_17.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/3008202294237_17.png	(from https://www.haphan.com/)
22:35:12	56897/56897	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/22232019092330343_87.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/22232019092330343_87.png	(from https://www.haphan.com/)
22:35:13	29044/29044	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/10412023014113149_14.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/10412023014113149_14.png	(from https://www.haphan.com/)
22:35:14	14738/14738	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Senior-Partner/10072023134359_16.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Senior-Partner/10072023134359_16.png	(from https://www.haphan.com/)
22:35:14	1188/1188	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/line-1.png	D:/Code/mrthinh/www.haphan.com/images/line-1.png	(from https://www.haphan.com/)
22:35:15	13802/13802	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22092019100930604_88.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22092019100930604_88.png	(from https://www.haphan.com/)
22:35:15	32291/32291	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22562019095640494_33.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22562019095640494_33.png	(from https://www.haphan.com/)
22:35:15	40386/40386	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22422019104230979_74.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22422019104230979_74.png	(from https://www.haphan.com/)
22:35:16	51719/51719	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22092019100903817_25.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22092019100903817_25.png	(from https://www.haphan.com/)
22:35:18	45449/45449	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22132019101340577_1.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22132019101340577_1.png	(from https://www.haphan.com/)
22:35:19	134646/134646	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22182019101801882_26.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22182019101801882_26.png	(from https://www.haphan.com/)
22:35:19	58741/58741	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22192019101908166_89.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22192019101908166_89.png	(from https://www.haphan.com/)
22:35:19	69575/69575	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22212019102157324_62.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22212019102157324_62.png	(from https://www.haphan.com/)
22:35:20	11641/11641	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22422019104242364_33.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22422019104242364_33.png	(from https://www.haphan.com/)
22:35:20	56695/56695	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/04302020013014519_22.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/04302020013014519_22.jpg	(from https://www.haphan.com/)
22:35:20	43642/43642	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22252019102506862_41.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22252019102506862_41.png	(from https://www.haphan.com/)
22:35:21	94564/94564	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/Upload/Content/Customer/22282019102831254_45.png	D:/Code/mrthinh/www.haphan.com/Upload/Content/Customer/22282019102831254_45.png	(from https://www.haphan.com/)
22:35:22	39208/39208	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/News/41489/thu-moi-tham-quan-trien-lam-vimf-binh-duong-2024	D:/Code/mrthinh/www.haphan.com/News/41489/thu-moi-tham-quan-trien-lam-vimf-binh-duong-2024.html	(from https://www.haphan.com/)
22:35:22	258185/258185	---M--	200	added ('OK')	image/jpeg	etag:%22%22	https://www.haphan.com/Upload/Content/Tin-Tuc/27052024144439_52.jpg	D:/Code/mrthinh/www.haphan.com/Upload/Content/Tin-Tuc/27052024144439_52.jpg	(from https://www.haphan.com/)
22:35:23	47780/47780	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/News/39967/cach-chon-mua-may-quet-ma-vach-phu-hop-cho-doanh-nghiep-hau-covid-19	D:/Code/mrthinh/www.haphan.com/News/39967/cach-chon-mua-may-quet-ma-vach-phu-hop-cho-doanh-nghiep-hau-covid-19.html	(from https://www.haphan.com/)
22:35:24	12120/12120	---MC-	200	added ('OK')	image/jpg	etag:%22%22	https://www.haphan.com/LoadData/LoadImage.aspx?width=304&height=304&image=/Upload/Content/Tin-Tuc/07092021142240_64.jpg	D:/Code/mrthinh/www.haphan.com/LoadData/07092021142240_64093a.jpg	(from https://www.haphan.com/)
22:35:24	44663/44663	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/News/39865/10-hieu-lam-ve-cong-nghe-rfid-phan-2	D:/Code/mrthinh/www.haphan.com/News/39865/10-hieu-lam-ve-cong-nghe-rfid-phan-2.html	(from https://www.haphan.com/)
22:35:25	11697/11697	---MC-	200	added ('OK')	image/jpg	etag:%22%22	https://www.haphan.com/LoadData/LoadImage.aspx?width=304&height=304&image=/Upload/Content/Tin-Tuc/0706202192836_74.jpg	D:/Code/mrthinh/www.haphan.com/LoadData/0706202192836_743bf4.jpg	(from https://www.haphan.com/)
22:35:26	46366/46366	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/News/39864/giai-phap-ma-vach-cua-ha-phan-trong-nganh-ban-le	D:/Code/mrthinh/www.haphan.com/News/39864/giai-phap-ma-vach-cua-ha-phan-trong-nganh-ban-le.html	(from https://www.haphan.com/)
22:35:26	9355/9355	---MC-	200	added ('OK')	image/jpg	etag:%22%22	https://www.haphan.com/LoadData/LoadImage.aspx?width=304&height=304&image=/Upload/Content/Tin-Tuc/02112021021102715_4.jpg	D:/Code/mrthinh/www.haphan.com/LoadData/02112021021102715_4a8b7.jpg	(from https://www.haphan.com/)
22:35:27	45690/45690	---M-Z	200	added ('OK')	text/html	etag:%22%22	https://www.haphan.com/News/39863/kham-pha-nhung-tinh-nang-vuot-troi-cua-dong-may-in-ma-vach-zebra-zd620	D:/Code/mrthinh/www.haphan.com/News/39863/kham-pha-nhung-tinh-nang-vuot-troi-cua-dong-may-in-ma-vach-zebra-zd620.html	(from https://www.haphan.com/)
22:35:27	7044/7044	---MC-	200	added ('OK')	image/jpg	etag:%22%22	https://www.haphan.com/LoadData/LoadImage.aspx?width=304&height=304&image=/Upload/Content/Tin-Tuc/02062021101224_24.jpg	D:/Code/mrthinh/www.haphan.com/LoadData/02062021101224_24552a.jpg	(from https://www.haphan.com/)
22:35:28	1558/1558	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/facebook@2x.png	D:/Code/mrthinh/www.haphan.com/images/facebook@2x.png	(from https://www.haphan.com/)
22:35:28	2211/2211	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/google-copy@2x.png	D:/Code/mrthinh/www.haphan.com/images/google-copy@2x.png	(from https://www.haphan.com/)
22:35:29	2196/2196	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/google@2x.png	D:/Code/mrthinh/www.haphan.com/images/google@2x.png	(from https://www.haphan.com/)
22:35:29	1269/1269	---M--	200	added ('OK')	image/png	etag:%22%22	https://www.haphan.com/images/phone-ring.png	D:/Code/mrthinh/www.haphan.com/images/phone-ring.png	(from https://www.haphan.com/)
22:35:30	84359/84359	---M-Z	200	added ('OK')	application/javascript	etag:%22%22	https://www.haphan.com/js/jquery-3.2.1.min.js	D:/Code/mrthinh/www.haphan.com/js/jquery-3.2.1.min.js	(from https://www.haphan.com/)
22:35:30	70682/70682	---M-Z	200	added ('OK')	application/javascript	etag:%22%22	https://www.haphan.com/js/bootstrap.bundle.min.js	D:/Code/mrthinh/www.haphan.com/js/bootstrap.bundle.min.js	(from https://www.haphan.com/)
22:35:31	42864/42864	---M-Z	200	added ('OK')	application/javascript	etag:%22%22	https://www.haphan.com/js/slick.min.js	D:/Code/mrthinh/www.haphan.com/js/slick.min.js	(from https://www.haphan.com/)
